Position,Name,Club,Category,Time,Team,Leg
20,A McLachlan,,,00:57:51,Fife Juniors A,3
20,R Scott,,,00:44:50,Fife Juniors A,4
21,B Howie,,,00:45:52,CarnethyVets,1
21,W Mykura,,,00:45:52,CarnethyVets,1
21,B Waldie,,,00:33:04,CarnethyVets,2
21,J Blair Fish,,,00:57:55,CarnethyVets,3
21,W Gibson,,,00:57:55,CarnethyVets,3
21,G Cameron,,,00:43:59,CarnethyVets,4
22,M Stewart,,,00:49:24,Carnethy Ladies,1
22,N Findlay,,,00:49:24,Carnethy Ladies,1
22,L McIlwraith,,,00:32:11,Carnethy Ladies,2
22,J Tait,,,00:54:53,Carnethy Ladies,3
22,A Mudge,,,00:54:53,Carnethy Ladies,3
22,J Higginbottom,,,00:45:47,Carnethy Ladies,4
23,S Legge,,,00:49:04,Carnegie Mixed,1
23,F Thompson,,,00:49:04,Carnegie Mixed,1
23,S Bennet,,,00:28:06,Carnegie Mixed,2
23,T Bowie,,,01:07:23,Carnegie Mixed,3
23,A West,,,01:07:23,Carnegie Mixed,3
23,I Johnston,,,00:39:15,Carnegie Mixed,4
24,T Andrews,,,00:50:03,Wee County Harriers A,1
24,S Dunn,,,00:50:03,Wee County Harriers A,1
24,M Quinn,,,00:32:44,Wee County Harriers A,2
24,M Thomson,,,01:02:53,Wee County Harriers A,3
24,S Pask,,,01:02:53,Wee County Harriers A,3
24,D McAra,,,00:38:42,Wee County Harriers A,4
25,D Farquharson,,,00:47:02,Pitreavie B Vets,1
25,C Simpson,,,00:47:02,Pitreavie B Vets,1
25,S Newsom,,,00:33:08,Pitreavie B Vets,2
25,P Baxter,,,01:03:17,Pitreavie B Vets,3
25,D Gray,,,01:03:17,Pitreavie B Vets,3
25,A Duncan,,,00:41:49,Pitreavie B Vets,4
26,S Wilson,,,00:47:00,Shotover,1
26,P Bartlett,,,00:47:00,Shotover,1
26,R Wilson,,,00:45:47,Shotover,2
26,J Hall,,,00:58:38,Shotover,3
26,N Wright,,,00:58:38,Shotover,3
26,J Emeleus,,,00:37:05,Shotover,4
27,D Smith,,,00:48:04,Westerlands Super Vets,1
27,S McNeil,,,00:48:04,Westerlands Super Vets,1
27,B Edridge,,,00:38:39,Westerlands Super Vets,2
27,K Adams,,,01:00:41,Westerlands Super Vets,3
27,G Robinson,,,01:00:41,Westerlands Super Vets,3
27,A Cameron,,,00:45:06,Westerlands Super Vets,4
28,N Young,,,00:47:00,Fife B,1
28,A Barker,,,00:47:00,Fife B,1
28,R Mill,,,00:31:23,Fife B,2
28,D Robertson,,,01:16:07,Fife B,3
28,M Mitchell,,,01:16:07,Fife B,3
28,J Murdoch,,,00:38:55,Fife B,4
29,R Morris,,,00:46:17,Carnethy Five Vets,1
29,B Gauld,,,00:46:17,Carnethy Five Vets,1
29,J Muhl,,,00:32:48,Carnethy Five Vets,2
29,C Pritchard,,,01:04:09,Carnethy Five Vets,3
29,K Burns,,,01:04:09,Carnethy Five Vets,3
29,M Browne,,,00:51:11,Carnethy Five Vets,4
30,S Cromar,,,00:48:57,Dundee Hawkhill B,1
30,AN Other,,,00:48:57,Dundee Hawkhill B,1
30,AN Other,,,00:38:33,Dundee Hawkhill B,2
30,C Love,,,01:01:01,Dundee Hawkhill B,3
30,An Other,,,00:49:05,Dundee Hawkhill B,4
31,A Graham,,,00:48:12,Lomond B,1
31,D Jablonski,,,00:48:12,Lomond B,1
31,P Mallett,,,00:35:43,Lomond B,2
31,R Gatehouse,,,01:05:59,Lomond B,3
31,D Osborn,,,01:05:59,Lomond B,3
31,S Turnbull,,,00:49:25,Lomond B,4
32,D Bee,,,00:51:57,Fife D,1
32,B Peachey,,,00:51:57,Fife D,1
32,J Lumsden,,,00:34:10,Fife D,2
32,A Mieklejohn,,,01:11:37,Fife D,3
32,C Fox,,,01:11:37,Fife D,3
32,M Scobie,,,00:43:49,Fife D,4
33,L Stuther,,,00:55:44,Wee County Harriers B,1
33,A Aitken,,,00:55:44,Wee County Harriers B,1
33,K Kelly,,,00:36:44,Wee County Harriers B,2
33,J Woods,,,01:12:09,Wee County Harriers B,3
33,S Hunter,,,01:12:09,Wee County Harriers B,3
33,G McNeil,,,00:36:59,Wee County Harriers B,4
34,A Talbot,,,00:50:37,Westerlands Ladies,1
34,E Scott,,,00:50:37,Westerlands Ladies,1
34,L Horton,,,00:36:43,Westerlands Ladies,2
34,C Menhennet,,,01:08:35,Westerlands Ladies,3
34,J Robertson,,,01:08:35,Westerlands Ladies,3
34,M Calder,,,00:46:31,Westerlands Ladies,4
35,D Shepherd,,,00:53:45,Fife C,1
35,A Robertson,,,00:53:45,Fife C,1
35,M Hogg,,,00:38:23,Fife C,2
35,J MacFarlane,,,01:07:52,Fife C,3
35,I Poolman,,,01:07:52,Fife C,3
35,D Cassidy,,,00:42:38,Fife C,4
36,I Parlin,,,00:46:20,Kinross Road Runners,1
36,W Rennie,,,00:46:20,Kinross Road Runners,1
36,G Malcolm,,,00:42:25,Kinross Road Runners,2
36,B Kemp,,,01:12:36,Kinross Road Runners,3
36,D Batchelor,,,01:12:36,Kinross Road Runners,3
36,E Barclay,,,00:45:30,Kinross Road Runners,4
37,D Heyer,,,00:50:00,No Name,1
37,J MacFarlane,,,00:50:00,No Name,1
37,A Marshall,,,00:35:12,No Name,2
37,R Waddell,,,01:23:06,No Name,3
37,P Borrowman,,,01:23:06,No Name,3
37,H Prifti,,,00:54:17,No Name,4
38,L Stother,,,00:49:40,Lothian Ladies,1
38,L Woods,,,00:49:40,Lothian Ladies,1
38,G McNeil,,,00:35:12,Lothian Ladies,2
38,J Woods,,,01:19:18,Lothian Ladies,3
38,S Hunter,,,01:19:18,Lothian Ladies,3
38,T Andrews,,,00:41:15,Lothian Ladies,4
39,G Thomson,,,00:46:38,Fife F,1
39,J taylor,,,00:46:38,Fife F,1
39,M Bateman,,,00:35:02,Fife F,2
39,S Moffatt,,,01:12:36,Fife F,3
39,R Shaw,,,01:12:36,Fife F,3
39,J Rough,,,00:47:01,Fife F,4
40,G Campbell,,,00:53:05,Dundee Road Runners 2,1
40,I Clark,,,00:53:05,Dundee Road Runners 2,1
40,S Henderson,,,00:37:57,Dundee Road Runners 2,2
40,A Hunter,,,01:05:52,Dundee Road Runners 2,3
40,I Strachan,,,01:05:52,Dundee Road Runners 2,3
40,D Fields,,,00:50:14,Dundee Road Runners 2,4
41,J Thin,,,00:39:36,Carnethy 3,1
41,R Simpson,,,00:39:36,Carnethy 3,1
41,J Thin,,,00:38:35,Carnethy 3,2
41,M Forrest,,,01:23:06,Carnethy 3,3
41,J Anderson,,,01:23:06,Carnethy 3,3
41,A Wood,,,00:49:36,Carnethy 3,4
42,P Klein,,,00:47:04,Beacon Runners,1
42,M Wombwell,,,00:47:04,Beacon Runners,1
42,M Maghie,,,00:37:39,Beacon Runners,2
42,A Bowman,,,01:24:51,Beacon Runners,3
42,S Nelson,,,01:24:51,Beacon Runners,3
42,S Wombwell,,,00:42:24,Beacon Runners,4
43,D Gallacher,,,00:53:13,Collins Runners,1
43,A Jackson,,,00:53:13,Collins Runners,1
43,M Taylor,,,00:39:34,Collins Runners,2
43,G Strang,,,01:13:04,Collins Runners,3
43,J Scholes,,,01:13:04,Collins Runners,3
43,D Mumford,,,00:47:24,Collins Runners,4
44,S Hunter,,,00:47:03,Lost Boys,1
44,N McCollam,,,00:47:03,Lost Boys,1
44,A Blaikie,,,00:33:22,Lost Boys,2
44,B McGuire,,,01:28:35,Lost Boys,3
44,N Mountain-Goat,,,01:28:35,Lost Boys,3
44,M McCullagh,,,00:44:51,Lost Boys,4
46,F Scott,,,00:52:38,Fife Juniors B,1
46,D McLachlan,,,00:52:38,Fife Juniors B,1
46,W Lamb,,,00:34:47,Fife Juniors B,2
46,F Meek,,,01:37:02,Fife Juniors B,3
46,J Kibble,,,01:37:02,Fife Juniors B,3
46,A Evans,,,00:45:52,Fife Juniors B,4
47,S Wilson,,,00:56:21,Dundee Road Runners,1
47,J Searle,,,00:56:21,Dundee Road Runners,1
47,B Henderson,,,00:38:09,Dundee Road Runners,2
47,D Kempton,,,01:22:29,Dundee Road Runners,3
47,D Melish,,,01:22:29,Dundee Road Runners,3
47,C Anderson,,,00:53:25,Dundee Road Runners,4
49,C Armstrong,,,00:56:38,Fife Ladies,1
49,L McLachlan,,,00:56:38,Fife Ladies,1
49,K MacGregor,,,00:38:58,Fife Ladies,2
49,L Burt,,,01:26:58,Fife Ladies,3
49,L Provan,,,01:26:58,Fife Ladies,3
49,M McLaren,,,00:49:26,Fife Ladies,4
50,C Duncan,,,01:02:08,Fife Mixed,1
50,I Pennycook,,,01:02:08,Fife Mixed,1
50,F McLaren,,,00:34:45,Fife Mixed,2
50,A Lees,,,01:23:06,Fife Mixed,3
50,G Duncan,,,01:23:06,Fife Mixed,3
50,S Aitken,,,00:53:31,Fife Mixed,4
51,S Kinnear,,,01:01:26,Kinross Road Runners,1
51,A Wilson,,,01:01:26,Kinross Road Runners,1
51,A Malcolm,,,00:45:20,Kinross Road Runners,2
51,J Dobson,,,01:14:20,Kinross Road Runners,3
51,A Hamill,,,01:14:20,Kinross Road Runners,3
51,P Mauley,,,00:53:12,Kinross Road Runners,4
52,D Turnbull,,,00:49:13,Westerlands Mixed,1
52,I Murray,,,00:49:13,Westerlands Mixed,1
52,G Benny,,,00:43:46,Westerlands Mixed,2
52,H MacPherson,,,01:32:28,Westerlands Mixed,3
52,G Irvine,,,01:32:28,Westerlands Mixed,3
52,P McLaughlin,,,00:56:25,Westerlands Mixed,4
53,B Allison,,,01:02:19,Fife E,1
53,A Wood,,,01:02:19,Fife E,1
53,F Cation,,,00:54:23,Fife E,2
53,C Clark,,,01:14:43,Fife E,3
53,S Biggar,,,01:14:43,Fife E,3
53,G Bennison,,,00:52:42,Fife E,4
