Position,Name,Club,Category,Time,Team,Leg
15,Paul Hammond,,,00:40:42,Moorfoots The Pride of the Borders,1
15,Eddie Balfour,,,00:32:55,Moorfoots The Pride of the Borders,2
15,James Britton,,,01:00:23,Moorfoots The Pride of the Borders,3
15,Mike Reid,,,01:00:23,Moorfoots The Pride of the Borders,3
15,Wull Hynd,,,00:29:11,Moorfoots The Pride of the Borders,4
16,Alan Murray,,,00:42:14,Ochil Old Gits,1
16,Dave Murray,,,00:42:14,Ochil Old Gits,1
16,Nick Leslie,,,00:29:09,Ochil Old Gits,2
16,Gary Fraser,,,01:03:53,Ochil Old Gits,3
16,Grant Baxter,,,01:03:53,Ochil Old Gits,3
16,Ewan Jack,,,00:28:34,Ochil Old Gits,4
17,Craig Reid,,,00:41:10,Bellahouston RR Men's A,1
17,Grant MacDonald,,,00:41:10,Bellahouston RR Men's A,1
17,Mark Johnston,,,00:27:51,Bellahouston RR Men's A,2
17,David Weatherhead,,,01:07:48,Bellahouston RR Men's A,3
17,Matt Williamson,,,01:07:48,Bellahouston RR Men's A,3
17,Russell Whittington,,,00:27:13,Bellahouston RR Men's A,4
18,Ally Walsh,,,00:44:08,Squadra Porcini,1
18,Craig Walker,,,00:44:08,Squadra Porcini,1
18,Maggie Magor,,,00:43:09,Squadra Porcini,2
18,Prasad Prasad,,,00:54:51,Squadra Porcini,3
18,Rory Downie,,,00:54:51,Squadra Porcini,3
18,Craig Harvey,,,00:28:26,Squadra Porcini,4
19,Billy Fraser,,,00:43:51,Teri Trailblazers,1
19,Stuart Fraser,,,00:43:51,Teri Trailblazers,1
19,Keith Short,,,00:31:35,Teri Trailblazers,2
19,Craig Grieve,,,01:04:35,Teri Trailblazers,3
19,Douglas Tullie,,,01:04:35,Teri Trailblazers,3
19,Keith Murray,,,00:30:37,Teri Trailblazers,4
20,Craig Love,,,00:41:22,DHH V40,1
20,Kevin McTavish,,,00:41:22,DHH V40,1
20,Paul Leonard,,,00:33:33,DHH V40,2
20,Ian Anderson,,,01:05:20,DHH V40,3
20,Roger Van Gompel,,,01:05:20,DHH V40,3
20,Steve Mason,,,00:30:43,DHH V40,4
21,Nick Tosca,,,00:46:27,"Anster Haddies ""Piranhas""",1
21,Ross Moreland,,,00:46:27,"Anster Haddies ""Piranhas""",1
21,Bill Hutchison,,,00:30:54,"Anster Haddies ""Piranhas""",2
21,Jonny Knox,,,01:04:49,"Anster Haddies ""Piranhas""",3
21,Ian Mills,,,01:04:49,"Anster Haddies ""Piranhas""",3
21,Ewan Lumsden,,,00:28:49,"Anster Haddies ""Piranhas""",4
22,Laurie Anderson,,,00:46:22,Lomond Hill Runners,1
22,Gordon Pryde,,,00:46:22,Lomond Hill Runners,1
22,Fraser Scott,,,00:29:42,Lomond Hill Runners,2
22,Tim Allan,,,01:02:58,Lomond Hill Runners,3
22,Donald MacKenzie,,,01:02:58,Lomond Hill Runners,3
22,Lucy Colquhoun,,,00:32:17,Lomond Hill Runners,4
23,Andy Greaves,,,00:41:09,Strathearn Harriers Men A,1
23,Digby Sim,,,00:41:09,Strathearn Harriers Men A,1
23,Andy Gallagher,,,00:38:25,Strathearn Harriers Men A,2
23,Will Manners,,,01:01:37,Strathearn Harriers Men A,3
23,Colin Glencorse,,,01:01:37,Strathearn Harriers Men A,3
23,Phil Tipping,,,00:30:14,Strathearn Harriers Men A,4
24,Kenny Davidson,,,00:45:36,Moorfoot Male Vets,1
24,Russell Anderson,,,00:45:36,Moorfoot Male Vets,1
24,Johnny Hall,,,00:35:40,Moorfoot Male Vets,2
24,Darin Dougal,,,01:02:03,Moorfoot Male Vets,3
24,Mike McGovern,,,01:02:03,Moorfoot Male Vets,3
24,Tom Hobbs,,,00:28:35,Moorfoot Male Vets,4
25,Bob Johnson,,,00:43:46,Carnethy MV50 A,1
25,Gordon Cameron,,,00:43:46,Carnethy MV50 A,1
25,Andy Spenceley,,,00:30:29,Carnethy MV50 A,2
25,Ronnie Gallacher,,,01:03:04,Carnethy MV50 A,3
25,Adam Ward,,,01:03:04,Carnethy MV50 A,3
25,Colin Elder,,,00:35:24,Carnethy MV50 A,4
26,Sula Gay,,,00:43:15,HBTantrums,1
26,Rowena Bell-Scott,,,00:43:15,HBTantrums,1
26,Eilidh Wardlaw,,,00:31:49,HBTantrums,2
26,Kate Jenkins,,,01:08:07,HBTantrums,3
26,Megan Mowbray,,,01:08:07,HBTantrums,3
26,Ellis McKechnie,,,00:29:34,HBTantrums,4
27,Steven King,,,00:41:46,Carnegie Harriers A,1
27,Derek Cassells,,,00:41:46,Carnegie Harriers A,1
27,Alan Cockburn,,,00:31:58,Carnegie Harriers A,2
27,Pete Simpson,,,01:08:28,Carnegie Harriers A,3
27,Richie Cunningham,,,01:08:28,Carnegie Harriers A,3
27,Ian Johnston,,,00:30:40,Carnegie Harriers A,4
28,Andy Brierley,,,00:39:29,Fife AC Mixed,1
28,Jez Tomlinson,,,00:39:29,Fife AC Mixed,1
28,Jez Tomlinson,,,00:34:07,Fife AC Mixed,2
28,Neil Young,,,01:06:11,Fife AC Mixed,3
28,Morgan W-Geddes,,,01:06:11,Fife AC Mixed,3
28,Kirsti Sharratt,,,00:33:36,Fife AC Mixed,4
29,David Mitchell,,,00:44:49,DHH V50,1
29,Nigel Reynolds,,,00:44:49,DHH V50,1
29,Phil Forte,,,00:35:02,DHH V50,2
29,Des Crowe,,,01:04:25,DHH V50,3
29,John Hepburn,,,01:04:25,DHH V50,3
29,Steve Borland,,,00:30:01,DHH V50,4
30,Brendan Moriarty,,,00:41:49,Bellahouston RR Men's B,1
30,Bryan Lamb,,,00:41:49,Bellahouston RR Men's B,1
30,Stuart Mathieson,,,00:33:46,Bellahouston RR Men's B,2
30,Andy Birnie,,,01:07:47,Bellahouston RR Men's B,3
30,Robbie Hayman,,,01:07:47,Bellahouston RR Men's B,3
30,Nea MacInnes,,,00:31:03,Bellahouston RR Men's B,4
31,Andrew Blaikie,,,00:45:04,The Lost Boys,1
31,John Harper,,,00:45:04,The Lost Boys,1
31,Barry McGuire,,,00:30:15,The Lost Boys,2
31,Matthew McCullagh,,,01:08:05,The Lost Boys,3
31,Dave McElnea,,,01:08:05,The Lost Boys,3
31,Jamie Salvine,,,00:31:44,The Lost Boys,4
32,Michael Geoghegan,,,00:42:19,Portobello Running Club,1
32,Bernie Devoy,,,00:42:19,Portobello Running Club,1
32,Andrew Stavert,,,00:39:26,Portobello Running Club,2
32,Peter Buchanan,,,01:02:04,Portobello Running Club,3
32,Gareth Green,,,01:02:04,Portobello Running Club,3
32,Robert Kinnaird,,,00:31:51,Portobello Running Club,4
33,Jacqui Higginbottom,,,00:44:21,Carnethy Ladies A,1
33,Helen Bonsor,,,00:44:21,Carnethy Ladies A,1
33,Maggie Creber,,,00:38:29,Carnethy Ladies A,2
33,Angela Mudge,,,01:02:28,Carnethy Ladies A,3
33,Jasmin Paris,,,01:02:28,Carnethy Ladies A,3
33,Kim Threadgall-Spence,,,00:30:28,Carnethy Ladies A,4
34,Tristan Rees,,,00:44:41,Fife AC Junior Boys,1
34,Jamie Ingledew,,,00:44:41,Fife AC Junior Boys,1
34,Tom Harris,,,00:33:00,Fife AC Junior Boys,2
34,Logan Rees,,,01:08:33,Fife AC Junior Boys,3
34,Fergus Ingledew,,,01:08:33,Fife AC Junior Boys,3
34,Oskar Fraser Krauss,,,00:34:04,Fife AC Junior Boys,4
35,Dave Rogers,,,00:46:26,Westerlands Men B,1
35,John Donnelly,,,00:46:26,Westerlands Men B,1
35,Ewan Dytch,,,00:31:20,Westerlands Men B,2
35,James Callender,,,01:13:08,Westerlands Men B,3
35,Alasdair Duke,,,01:13:08,Westerlands Men B,3
35,Johnston Orr,,,00:30:47,Westerlands Men B,4
36,K Telfer,,,00:45:31,Kinross Male Vet A,1
36,A Black,,,00:45:31,Kinross Male Vet A,1
36,R Shah,,,00:34:37,Kinross Male Vet A,2
36,S Crawford,,,01:10:09,Kinross Male Vet A,3
36,A Laycock,,,01:10:09,Kinross Male Vet A,3
36,P Edgerton,,,00:32:18,Kinross Male Vet A,4
37,Alayne Finlay,,,00:47:28,Ochil Ladies,1
37,Isla Campbell,,,00:47:28,Ochil Ladies,1
37,Debbie Kilpatrick,,,00:39:47,Ochil Ladies,2
37,Andrea Priestley,,,01:05:54,Ochil Ladies,3
37,Catriona Buchanan,,,01:05:54,Ochil Ladies,3
37,Tracey Brindley,,,00:30:26,Ochil Ladies,4
38,Rob Wilson,,,00:46:57,Penicuik Harriers,1
38,Alasdair Hind,,,00:46:57,Penicuik Harriers,1
38,Julian Hall,,,00:34:31,Penicuik Harriers,2
38,Duncan Ball,,,01:08:42,Penicuik Harriers,3
38,Mike Brooks,,,01:08:42,Penicuik Harriers,3
38,Kevin Anderson,,,00:33:59,Penicuik Harriers,4
39,John Gallacher,,,00:49:58,Ochil Even Older Gits,1
39,David Duncan,,,00:49:58,Ochil Even Older Gits,1
39,John Stevenson,,,00:29:17,Ochil Even Older Gits,2
39,Dave Scott,,,01:13:21,Ochil Even Older Gits,3
39,Pete Buchanan,,,01:13:21,Ochil Even Older Gits,3
39,Ron McCraw,,,00:32:43,Ochil Even Older Gits,4
40,Andy Millard,,,00:46:43,Carnethy C,1
40,Michaael Nowicki,,,00:46:43,Carnethy C,1
40,Neil Gilmore,,,00:33:06,Carnethy C,2
40,Steven Yule,,,01:14:47,Carnethy C,3
40,Neil Campbell,,,01:14:47,Carnethy C,3
40,Mike Lynch,,,00:30:47,Carnethy C,4
41,Bill Maxwell,,,00:45:20,Shettleston Vets,1
41,John Duffy,,,00:45:20,Shettleston Vets,1
41,Malcolm Patterson,,,00:34:28,Shettleston Vets,2
41,Bill Breckenridge,,,01:01:30,Shettleston Vets,3
41,Kenny Richmond,,,01:01:30,Shettleston Vets,3
41,Raymond Loughran,,,00:44:15,Shettleston Vets,4
42,Phylis O'Brien,,,00:48:27,HBTears,1
42,Julia Lutte,,,00:48:27,HBTears,1
42,Amelia Lloyd,,,00:35:41,HBTears,2
42,Morag McCracken,,,01:10:30,HBTears,3
42,Claire Gordon,,,01:10:30,HBTears,3
42,Megan Wright,,,00:31:01,HBTears,4
43,Julia Connor,,,00:51:21,Moorfoots Ladies,1
43,Rachael Smith,,,00:51:21,Moorfoots Ladies,1
43,Sarah McCormack,,,00:29:58,Moorfoots Ladies,2
43,Scout Adkin,,,01:08:14,Moorfoots Ladies,3
43,Ruth McKean,,,01:08:14,Moorfoots Ladies,3
43,Fi Williams,,,00:36:39,Moorfoots Ladies,4
44,Steven O'Brien,,,00:38:54,Corstorphine AAC Set,1
44,Christopher O'Brien,,,00:38:54,Corstorphine AAC Set,1
44,Corrie Roberts,,,00:38:25,Corstorphine AAC Set,2
44,Martin Hulme,,,01:13:30,Corstorphine AAC Set,3
44,Ruth Gibson,,,01:13:30,Corstorphine AAC Set,3
44,Kerry Porter,,,00:35:26,Corstorphine AAC Set,4
45,Hugh Kerr,,,00:42:16,Central AC B,1
45,Alex Milne,,,00:42:16,Central AC B,1
45,Cameron Campbell,,,00:38:57,Central AC B,2
45,Hugh Buchanan,,,01:13:55,Central AC B,3
45,Jonathon Barlow,,,01:13:55,Central AC B,3
45,Liam McCabe,,,00:31:30,Central AC B,4
46,Gordon Eadie,,,00:49:05,Musselburgh & District AC,1
46,Graeme Busfield,,,00:49:05,Musselburgh & District AC,1
46,Roddy Mackenzie,,,00:33:51,Musselburgh & District AC,2
46,Dermot Ferry,,,01:10:24,Musselburgh & District AC,3
46,Rab Watson,,,01:10:24,Musselburgh & District AC,3
46,Alex Oliver,,,00:33:19,Musselburgh & District AC,4
47,Jan-Bert Van den Berg,,,00:49:26,Corstorphine AAC Ready,1
47,Paul O'Brien,,,00:49:26,Corstorphine AAC Ready,1
47,David Law,,,00:37:48,Corstorphine AAC Ready,2
47,Scott Williamson,,,01:08:22,Corstorphine AAC Ready,3
47,Alex Cumming,,,01:08:22,Corstorphine AAC Ready,3
47,Chris Peggie,,,00:31:14,Corstorphine AAC Ready,4
48,Stephen Bell,,,00:48:02,Helensburgh Men,1
48,Ross McInroy,,,00:48:02,Helensburgh Men,1
48,Ken Whyte,,,00:40:44,Helensburgh Men,2
48,Iain Walker,,,01:04:18,Helensburgh Men,3
48,Paul Thompson,,,01:04:18,Helensburgh Men,3
48,Damien Theaker,,,00:33:55,Helensburgh Men,4
49,Glenn Rickman,,,00:46:58,"Anster Haddies ""Orcas""",1
49,Richard Shaw,,,00:46:58,"Anster Haddies ""Orcas""",1
49,Ronan McKinstray,,,00:33:11,"Anster Haddies ""Orcas""",2
49,Alex Anderson,,,01:13:05,"Anster Haddies ""Orcas""",3
49,Duncan Hall,,,01:13:05,"Anster Haddies ""Orcas""",3
49,Pete Nimmo,,,00:34:13,"Anster Haddies ""Orcas""",4
50,Stuart Mounce,,,00:47:54,HBTurnOn,1
50,Dan Clements,,,00:47:54,HBTurnOn,1
50,Will Townsend,,,00:30:06,HBTurnOn,2
50,Pete McCelland,,,01:19:21,HBTurnOn,3
50,Dan Beckett,,,01:19:21,HBTurnOn,3
50,George Ashley,,,00:30:40,HBTurnOn,4
51,William Pikett,,,00:47:15,Norham RC,1
51,Ewan Walker,,,00:47:15,Norham RC,1
51,Rob Stankiewicz,,,00:36:41,Norham RC,2
51,Tim McCall,,,01:12:38,Norham RC,3
51,Les Turnbull,,,01:12:38,Norham RC,3
51,Steven Simpson,,,00:32:00,Norham RC,4
52,Andy Sim,,,00:46:46,Carnegie Harriers B,1
52,Bernt Cederstrom,,,00:46:46,Carnegie Harriers B,1
52,Malcolm Smith,,,00:37:06,Carnegie Harriers B,2
52,Kevin Davie,,,01:13:07,Carnegie Harriers B,3
52,David Grieg,,,01:13:07,Carnegie Harriers B,3
52,John Fulham,,,00:32:40,Carnegie Harriers B,4
53,M Hil,,,00:48:12,Kinross Young Guns,1
53,N Rowan,,,00:48:12,Kinross Young Guns,1
53,M Jeffrey,,,00:41:10,Kinross Young Guns,2
53,A Kemp,,,01:09:13,Kinross Young Guns,3
53,R Hookam,,,01:09:13,Kinross Young Guns,3
53,G Kemp,,,00:33:03,Kinross Young Guns,4
54,Gordon Morrison,,,00:50:07,Strathearn Harriers Men B,1
54,Doug Flint,,,00:50:07,Strathearn Harriers Men B,1
54,Alastair Nicholl,,,00:36:37,Strathearn Harriers Men B,2
54,Phil Mestecky,,,01:14:10,Strathearn Harriers Men B,3
54,Tony Wayte,,,01:14:10,Strathearn Harriers Men B,3
54,Alan MacInnes,,,00:31:33,Strathearn Harriers Men B,4
55,Phil Forte,,,00:53:10,DHH Seniors,1
55,Alastair Smith,,,00:53:10,DHH Seniors,1
55,Eddie Holmes,,,00:32:59,DHH Seniors,2
55,Steve Matthews,,,01:13:52,DHH Seniors,3
55,Willia Gibson,,,01:13:52,DHH Seniors,3
55,Mike Galloway,,,00:34:44,DHH Seniors,4
56,Rachel Smirthwaite,,,00:52:53,HBTransexuals,1
56,Emma Baker,,,00:52:53,HBTransexuals,1
56,Sandra Rathjen,,,00:39:02,HBTransexuals,2
56,Will Mair,,,01:12:59,HBTransexuals,3
56,Rob Flett,,,01:12:59,HBTransexuals,3
56,John Rathen,,,00:29:59,HBTransexuals,4
57,Sarah Legge,,,00:46:32,Fife AC Vet Women,1
57,Hilary Ritchie,,,00:46:32,Fife AC Vet Women,1
57,Susan Harley,,,00:35:32,Fife AC Vet Women,2
57,Louise Burt,,,01:18:10,Fife AC Vet Women,3
57,Janet McWhinnie,,,01:18:10,Fife AC Vet Women,3
57,Keren MacPherson,,,00:34:48,Fife AC Vet Women,4
58,John Colegrave,,,00:48:22,Cosmic Vet Men,1
58,Ian Hamilton,,,00:48:22,Cosmic Vet Men,1
58,Gary Gutteridge,,,00:38:29,Cosmic Vet Men,2
58,Steve Helmore,,,01:11:26,Cosmic Vet Men,3
58,Rob Coles,,,01:11:26,Cosmic Vet Men,3
58,Rupert Williams,,,00:38:14,Cosmic Vet Men,4
59,Gerry McCafferty,,,01:00:54,Lothian,1
59,Scott Nelson,,,01:00:54,Lothian,1
59,Max McNeil,,,00:29:12,Lothian,2
59,John Malcolm,,,01:18:16,Lothian,3
59,David Berrill,,,01:18:16,Lothian,3
59,Sarah Inglis,,,00:29:15,Lothian,4
60,Kirsty Duncan,,,00:53:46,Cog Velo Burdeneers,1
60,Claire Part-Hardy,,,00:53:46,Cog Velo Burdeneers,1
60,Jason Hardy,,,00:34:08,Cog Velo Burdeneers,2
60,Russell Duncan,,,01:11:01,Cog Velo Burdeneers,3
60,Calum Grant,,,01:11:01,Cog Velo Burdeneers,3
60,Jane Grant,,,00:38:46,Cog Velo Burdeneers,4
61,David Osborne,,,00:50:57,Lomond Hill Runners Vets,1
61,Brian Landels,,,00:50:57,Lomond Hill Runners Vets,1
61,Andy Caukett,,,00:37:01,Lomond Hill Runners Vets,2
61,Gus Bowman,,,01:16:09,Lomond Hill Runners Vets,3
61,Derek Jablonski,,,01:16:09,Lomond Hill Runners Vets,3
61,Brian Moore,,,00:34:13,Lomond Hill Runners Vets,4
62,Jen Cruickshanks,,,00:49:34,Fife AC Senior Women,1
62,Megan Crawford,,,00:49:34,Fife AC Senior Women,1
62,Sheena Jack,,,00:36:15,Fife AC Senior Women,2
62,Fiona Bracegirdle,,,01:20:16,Fife AC Senior Women,3
62,Lucy Duff,,,01:20:16,Fife AC Senior Women,3
62,Alison McGill,,,00:32:56,Fife AC Senior Women,4
63,Andrew Cross,,,00:52:31,30 Somethings,1
63,Justin Boyes,,,00:52:31,30 Somethings,1
63,Cameron Thomson,,,00:36:24,30 Somethings,2
63,Ian Wallace,,,01:20:31,30 Somethings,3
63,George Oliver,,,01:20:31,30 Somethings,3
63,Kevin Graham,,,00:30:03,30 Somethings,4
64,Richard Eggleton,,,00:48:38,Dundee Uni Athletics,1
64,Jonathan Tolson,,,00:48:38,Dundee Uni Athletics,1
64,Ross McConnell,,,00:37:47,Dundee Uni Athletics,2
64,Ryan Stewart,,,01:17:50,Dundee Uni Athletics,3
64,Michael Gillies,,,01:17:50,Dundee Uni Athletics,3
64,Ross Ellison,,,00:35:33,Dundee Uni Athletics,4
65,David Sleigh,,,00:48:37,Fife Flyers,1
65,Liam Sleigh,,,00:48:37,Fife Flyers,1
65,Stewart Leckie,,,00:37:13,Fife Flyers,2
65,David Cowan,,,01:19:26,Fife Flyers,3
65,Calum Harvie,,,01:19:26,Fife Flyers,3
65,Neil Millar,,,00:34:34,Fife Flyers,4
66,Jessica Halliday,,,00:48:49,Shettleston Women,1
66,Sarah Ward,,,00:48:49,Shettleston Women,1
66,Susan Breckenridge,,,00:40:37,Shettleston Women,2
66,Shona Robertson,,,01:13:57,Shettleston Women,3
66,Louise Hill-Stirling,,,01:13:57,Shettleston Women,3
66,Victoria Leiper,,,00:37:03,Shettleston Women,4
67,Gordon Clements,,,00:47:30,Bellahouston RR Men's C,1
67,Alex Lawther,,,00:47:30,Bellahouston RR Men's C,1
67,Barry Edwards,,,00:34:01,Bellahouston RR Men's C,2
67,Steven Gilligan,,,01:25:15,Bellahouston RR Men's C,3
67,Chris Brotherston,,,01:25:15,Bellahouston RR Men's C,3
67,Nick Forrester,,,00:35:38,Bellahouston RR Men's C,4
68,Brian Brennan,,,00:48:33,Westerlands Men V50,1
68,Murdo MacLeod,,,00:48:33,Westerlands Men V50,1
68,Keith Adams,,,00:39:47,Westerlands Men V50,2
68,John Quinn,,,01:19:40,Westerlands Men V50,3
68,Don Reid,,,01:19:40,Westerlands Men V50,3
68,Gibson Fleming,,,00:37:58,Westerlands Men V50,4
69,Ian Smith,,,00:55:49,Harmeny AC/Pentland Runners,1
69,Andrew Corrigan,,,00:55:49,Harmeny AC/Pentland Runners,1
69,Alan McDougall,,,00:36:20,Harmeny AC/Pentland Runners,2
69,Iain Morrice,,,01:22:46,Harmeny AC/Pentland Runners,3
69,Gary Connelly,,,01:22:46,Harmeny AC/Pentland Runners,3
69,Vinnie McGlinchey,,,00:31:16,Harmeny AC/Pentland Runners,4
70,Alan Macaulay,,,00:51:08,Carnegie Harriers Supervets,1
70,Bill Duff,,,00:51:08,Carnegie Harriers Supervets,1
70,Keiran Morgan,,,00:38:21,Carnegie Harriers Supervets,2
70,Tom Bowie,,,01:21:05,Carnegie Harriers Supervets,3
70,Steven Greer,,,01:21:05,Carnegie Harriers Supervets,3
70,Gordon Somerville,,,00:36:28,Carnegie Harriers Supervets,4
71,David Shepherd,,,00:56:18,Fife AC Senior Men,1
71,Maurice Paterson,,,00:56:18,Fife AC Senior Men,1
71,Neil Mitchell,,,00:35:54,Fife AC Senior Men,2
71,Bob Allison,,,01:23:07,Fife AC Senior Men,3
71,Andy Milne,,,01:23:07,Fife AC Senior Men,3
71,Daniel Newman,,,00:32:30,Fife AC Senior Men,4
72,Bob Waterhouse,,,00:49:02,Carnethy MV 50 B,1
72,Digby Maass,,,00:49:02,Carnethy MV 50 B,1
72,Paul Lynch,,,00:36:54,Carnethy MV 50 B,2
72,John Blair-Fish,,,01:25:05,Carnethy MV 50 B,3
72,Willie Gibson,,,01:25:05,Carnethy MV 50 B,3
72,Brian Howie,,,00:37:01,Carnethy MV 50 B,4
73,Ali Manners,,,00:53:46,Strathearn Ladies,1
73,Cathy Tilbrook,,,00:53:46,Strathearn Ladies,1
73,Wendy Duigan,,,00:37:26,Strathearn Ladies,2
73,Kerry Sweeney,,,01:25:14,Strathearn Ladies,3
73,Rhian Evans,,,01:25:14,Strathearn Ladies,3
73,Angela Mackenzie,,,00:32:35,Strathearn Ladies,4
74,Robin Almond,,,00:54:12,You Win Some You Lucifer Some & (BMF),1
74,Elaine Simpson,,,00:54:12,You Win Some You Lucifer Some & (BMF),1
74,Derek Smith,,,00:45:27,You Win Some You Lucifer Some & (BMF),2
74,Carl Duckworth,,,01:13:52,You Win Some You Lucifer Some & (BMF),3
74,Darren Soutar,,,01:13:52,You Win Some You Lucifer Some & (BMF),3
74,Scott Smith,,,00:36:05,You Win Some You Lucifer Some & (BMF),4
75,Ryan Brocklebank,,,00:52:19,Fife AC Allsorts,1
75,Ana Brocklebank,,,00:52:19,Fife AC Allsorts,1
75,Craig Morris,,,00:38:35,Fife AC Allsorts,2
75,George Rees,,,01:21:43,Fife AC Allsorts,3
75,Graham Kirby,,,01:21:43,Fife AC Allsorts,3
75,Sam MacInnes,,,00:39:10,Fife AC Allsorts,4
76,Stephen Hannay,,,00:51:27,Bosun's Locker,1
76,Ben Ridder,,,00:51:27,Bosun's Locker,1
76,Russell Aitken,,,00:45:04,Bosun's Locker,2
76,Robert Hendry,,,01:18:59,Bosun's Locker,3
76,Neil Aitken,,,01:18:59,Bosun's Locker,3
76,Neil McLure,,,00:37:39,Bosun's Locker,4
77,Joan Wilson,,,00:52:46,Carnethy Ladies B,1
77,Kate Friend,,,00:52:46,Carnethy Ladies B,1
