RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,Diamantides,Helene,Carnethy Hill Running Club,F,0:58:08
1,Mudge,Angela,Sco,F,0:49:24
2,Rae,Jennifer,Ambleside,,0:59:41
2,Sonntag,Birgit,Germany,,0:49:43
3,Armitage,Sonia,Cosmics,,0:60:01
4,Brindley,Tracey,Cosmics,,0:60:30
5,Scott,Dawn,Lochaber AC,,0:62:45
6,Murray,N,Lasswade Athletic Club,,0:62:54
7,Laws,A,Carnethy Hill Running Club,,0:66:13
8,Knox,Lindsey,Teviotdale Harriers,F40,0:97:51
21,Pickvance,Ruth,England,,0:54:21
28,Tomkinson,Claire,England,,0:55:32
35,Clark,Megan,England,,0:56:00
38,Diamantides,Helene,Scotland,F,0:56:24
39,Jackson,Helen,England,,0:56:27
