RunnerPosition,Surname,Firstname,Club,RunnerCategory,FinishTime
1,McGee,Alan,Cockermouth,,0:42:12
2,W Robinson,B,Kendal Athletic Club,,0:44:07
3,G Laing,Graham,Aberdeen Athletic Club,,0:44:15
4,Hunter,Douglas,Edinburgh Athletic College,,0:44:19
5,Easton,D,St Andrews University,,0:45:51
6,Orr,John,Greenock Glenpark Harriers,,0:47:32
7,Cole,Trevor,Edinburgh Athletic College,,0:47:50
8,Brown,Steve,Brunel University,,0:47:52
9,Barrass,David,Durham City Harriers,,0:50:04
10,Hutton,Ian,Edinburgh Athletic College,,0:50:38
11,Mathews,Alastair,St Andrews University,,0:50:47
12,Dunn,William,Greenock Glenpark Harriers,,0:50:50
13,Dickson,William,Law District Athletic Club,,0:51:02
14,Kay,Anthony,St Andrews University,,0:53:01
15,Clyne,Derek,Teviotdale Harriers,,0:54:22
16,Main,Ian,St Andrews University,,0:55:53
17,Duffy,Patrick,Greenock Glenpark Harriers,,0:58:04
17,Stewart,L,Hatfield Polytechnic,,0:58:26
19,Davie,Robert,Penicuick Harriers,,0:59:29
20,Holloway,Dave,Brunel University,,59:56:00
21,Graham,James,Annan Athletic Club,,1:00:03
22,Smith,Kevin,Brunel University,,1:01:04
23,Peppitt,Allan,Brunel University,,1:02:34
